starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 07 16:43:38 2021	1633596218	0	157	157	157
Thu Oct 07 16:43:39 2021	1633596219	0	157	157	157
Thu Oct 07 16:43:38 2021	1633596218	0	157	158	157
Thu Oct 07 16:43:40 2021	1633596220	0	157	158	157
Thu Oct 07 16:43:38 2021	1633596218	0	158	158	157
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	157
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	157
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	157
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	157
Thu Oct 07 16:43:38 2021	1633596218	0	158	158	157
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	157
Thu Oct 07 16:43:38 2021	1633596218	0	158	158	156
Thu Oct 07 16:43:39 2021	1633596219	0	158	158	158
Thu Oct 07 16:43:39 2021	1633596219	0	158	158	157
Thu Oct 07 16:43:38 2021	1633596218	0	158	158	157
Thu Oct 07 16:43:41 2021	1633596221	0	158	158	158
Thu Oct 07 16:43:39 2021	1633596219	0	158	158	158
Thu Oct 07 16:43:39 2021	1633596219	0	158	158	157
Thu Oct 07 16:43:39 2021	1633596219	0	158	158	157
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	155
Thu Oct 07 16:43:38 2021	1633596218	0	158	158	158
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	158
Thu Oct 07 16:43:38 2021	1633596218	0	158	158	157
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	158
Thu Oct 07 16:43:39 2021	1633596219	0	158	158	158
Thu Oct 07 16:43:38 2021	1633596218	0	158	158	158
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	156
Thu Oct 07 16:43:39 2021	1633596219	0	158	158	158
Thu Oct 07 16:43:39 2021	1633596219	0	158	158	158
Thu Oct 07 16:43:39 2021	1633596219	0	158	158	158
Thu Oct 07 16:43:40 2021	1633596220	0	158	158	158
Thu Oct 07 16:43:40 2021	1633596220	0	158	159	157
Thu Oct 07 16:43:38 2021	1633596218	0	158	159	158
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	157
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	158
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	158
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	158
Thu Oct 07 16:43:39 2021	1633596219	0	159	159	158
Thu Oct 07 16:43:39 2021	1633596219	0	159	159	159
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	159
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	158
Thu Oct 07 16:43:39 2021	1633596219	0	159	159	159
Thu Oct 07 16:43:39 2021	1633596219	0	159	159	158
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	159
Thu Oct 07 16:43:39 2021	1633596219	0	159	159	159
Thu Oct 07 16:43:39 2021	1633596219	0	159	159	159
Thu Oct 07 16:43:39 2021	1633596219	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	158
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	159
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	159
Thu Oct 07 16:43:39 2021	1633596219	0	159	159	159
Thu Oct 07 16:43:39 2021	1633596219	0	159	159	159
Thu Oct 07 16:43:40 2021	1633596220	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	158
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	159	159
Thu Oct 07 16:43:38 2021	1633596218	0	159	160	159
Thu Oct 07 16:43:40 2021	1633596220	0	160	160	159
Thu Oct 07 16:43:38 2021	1633596218	0	160	160	159
Thu Oct 07 16:43:38 2021	1633596218	0	160	160	159
Thu Oct 07 16:43:40 2021	1633596220	0	160	160	159
Thu Oct 07 16:43:39 2021	1633596219	0	160	160	159
Thu Oct 07 16:43:38 2021	1633596218	0	160	160	158
Thu Oct 07 16:43:39 2021	1633596219	0	160	160	160
Thu Oct 07 16:43:38 2021	1633596218	0	160	160	160
Thu Oct 07 16:43:39 2021	1633596219	0	160	160	159
Thu Oct 07 16:43:38 2021	1633596218	0	160	160	160
Thu Oct 07 16:43:40 2021	1633596220	0	160	160	160
Thu Oct 07 16:43:41 2021	1633596221	0	160	160	160
Thu Oct 07 16:43:40 2021	1633596220	0	160	160	160
Thu Oct 07 16:43:38 2021	1633596218	0	160	160	160
Thu Oct 07 16:43:40 2021	1633596220	0	160	160	160
Thu Oct 07 16:43:40 2021	1633596220	0	160	160	160
Thu Oct 07 16:43:39 2021	1633596219	0	160	160	160
Thu Oct 07 16:43:38 2021	1633596218	0	160	160	159
Thu Oct 07 16:43:38 2021	1633596218	0	160	161	160
Thu Oct 07 16:43:38 2021	1633596218	0	160	161	160
Thu Oct 07 16:43:40 2021	1633596220	0	161	161	160
Thu Oct 07 16:43:38 2021	1633596218	0	161	161	160
Thu Oct 07 16:43:38 2021	1633596218	0	161	161	160
Thu Oct 07 16:43:40 2021	1633596220	0	161	161	160
Thu Oct 07 16:43:38 2021	1633596218	0	161	161	160
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	160
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	161
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	160
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	159
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	160
Thu Oct 07 16:43:40 2021	1633596220	0	161	161	160
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	161
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	161
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	161
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	161
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	161
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	161
Thu Oct 07 16:43:40 2021	1633596220	0	161	161	161
Thu Oct 07 16:43:40 2021	1633596220	0	161	161	161
Thu Oct 07 16:43:40 2021	1633596220	0	161	161	161
Thu Oct 07 16:43:38 2021	1633596218	0	161	161	161
Thu Oct 07 16:43:38 2021	1633596218	0	161	161	161
Thu Oct 07 16:43:39 2021	1633596219	0	161	161	161
Thu Oct 07 16:43:38 2021	1633596218	0	161	161	161
Thu Oct 07 16:43:38 2021	1633596218	0	161	162	161
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	161
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	161
Thu Oct 07 16:43:39 2021	1633596219	0	162	162	161
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	161
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	162
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	160
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	160
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	162
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	162
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	162
Thu Oct 07 16:43:41 2021	1633596221	0	162	162	161
Thu Oct 07 16:43:39 2021	1633596219	0	162	162	162
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	162
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	160
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	162
Thu Oct 07 16:43:39 2021	1633596219	0	162	162	162
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	162
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	162
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	162
Thu Oct 07 16:43:39 2021	1633596219	0	162	162	162
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	162
Thu Oct 07 16:43:39 2021	1633596219	0	162	162	162
Thu Oct 07 16:43:39 2021	1633596219	0	162	162	162
Thu Oct 07 16:43:41 2021	1633596221	0	162	162	162
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	162
Thu Oct 07 16:43:38 2021	1633596218	0	162	162	161
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	162
Thu Oct 07 16:43:39 2021	1633596219	0	162	162	162
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	161
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	162
Thu Oct 07 16:43:40 2021	1633596220	0	162	162	162
Thu Oct 07 16:43:39 2021	1633596219	0	162	162	162
Thu Oct 07 16:43:39 2021	1633596219	0	163	163	162
Thu Oct 07 16:43:39 2021	1633596219	0	163	163	162
Thu Oct 07 16:43:38 2021	1633596218	0	163	163	162
Thu Oct 07 16:43:38 2021	1633596218	0	163	163	161
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	162
Thu Oct 07 16:43:38 2021	1633596218	0	163	163	162
Thu Oct 07 16:43:39 2021	1633596219	0	163	163	162
Thu Oct 07 16:43:39 2021	1633596219	0	163	163	162
Thu Oct 07 16:43:38 2021	1633596218	0	163	163	161
Thu Oct 07 16:43:38 2021	1633596218	0	163	163	160
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	163
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	163
Thu Oct 07 16:43:39 2021	1633596219	0	163	163	162
Thu Oct 07 16:43:38 2021	1633596218	0	163	163	163
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	163
Thu Oct 07 16:43:38 2021	1633596218	0	163	163	163
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	163
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	163
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	163
Thu Oct 07 16:43:39 2021	1633596219	0	163	163	163
Thu Oct 07 16:43:38 2021	1633596218	0	163	163	163
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	163
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	163
Thu Oct 07 16:43:39 2021	1633596219	0	163	163	163
Thu Oct 07 16:43:40 2021	1633596220	0	163	163	163
Thu Oct 07 16:43:39 2021	1633596219	0	163	163	163
Thu Oct 07 16:43:39 2021	1633596219	0	163	163	163
Thu Oct 07 16:43:38 2021	1633596218	0	163	164	163
Thu Oct 07 16:43:39 2021	1633596219	0	163	164	163
Thu Oct 07 16:43:39 2021	1633596219	0	163	164	163
Thu Oct 07 16:43:38 2021	1633596218	0	164	164	163
Thu Oct 07 16:43:38 2021	1633596218	0	164	164	164
Thu Oct 07 16:43:38 2021	1633596218	0	164	164	163
Thu Oct 07 16:43:38 2021	1633596218	0	164	164	164
Thu Oct 07 16:43:38 2021	1633596218	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:38 2021	1633596218	1	163	164	163
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:41 2021	1633596221	0	164	164	164
Thu Oct 07 16:43:39 2021	1633596219	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:38 2021	1633596218	0	164	164	164
Thu Oct 07 16:43:38 2021	1633596218	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:39 2021	1633596219	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:39 2021	1633596219	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	164	164
Thu Oct 07 16:43:39 2021	1633596219	0	164	164	164
Thu Oct 07 16:43:39 2021	1633596219	0	164	164	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	165	164
Thu Oct 07 16:43:40 2021	1633596220	0	164	165	164
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	164
Thu Oct 07 16:43:38 2021	1633596218	0	165	165	164
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	164
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	164
Thu Oct 07 16:43:39 2021	1633596219	0	165	165	164
Thu Oct 07 16:43:38 2021	1633596218	0	165	165	164
Thu Oct 07 16:43:39 2021	1633596219	0	165	165	164
Thu Oct 07 16:43:38 2021	1633596218	0	165	165	165
Thu Oct 07 16:43:38 2021	1633596218	0	165	165	164
Thu Oct 07 16:43:38 2021	1633596218	0	165	165	164
Thu Oct 07 16:43:38 2021	1633596218	0	165	165	165
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	164
Thu Oct 07 16:43:41 2021	1633596221	0	165	165	165
Thu Oct 07 16:43:39 2021	1633596219	0	165	165	165
Thu Oct 07 16:43:39 2021	1633596219	0	165	165	165
Thu Oct 07 16:43:38 2021	1633596218	0	165	165	165
Thu Oct 07 16:43:39 2021	1633596219	0	165	165	164
Thu Oct 07 16:43:39 2021	1633596219	0	165	165	165
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	165
Thu Oct 07 16:43:39 2021	1633596219	0	165	165	165
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	165
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	165
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	165
Thu Oct 07 16:43:38 2021	1633596218	0	165	165	165
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	165
Thu Oct 07 16:43:39 2021	1633596219	0	165	165	165
Thu Oct 07 16:43:39 2021	1633596219	0	165	165	165
Thu Oct 07 16:43:40 2021	1633596220	0	165	165	165
Thu Oct 07 16:43:39 2021	1633596219	0	166	166	165
Thu Oct 07 16:43:38 2021	1633596218	0	166	166	165
Thu Oct 07 16:43:40 2021	1633596220	0	165	166	164
Thu Oct 07 16:43:38 2021	1633596218	0	166	166	165
Thu Oct 07 16:43:38 2021	1633596218	0	166	166	165
Thu Oct 07 16:43:39 2021	1633596219	0	166	166	166
Thu Oct 07 16:43:39 2021	1633596219	0	166	166	166
Thu Oct 07 16:43:39 2021	1633596219	0	166	166	165
Thu Oct 07 16:43:38 2021	1633596218	0	166	166	164
Thu Oct 07 16:43:38 2021	1633596218	0	166	166	165
Thu Oct 07 16:43:40 2021	1633596220	0	166	166	165
Thu Oct 07 16:43:40 2021	1633596220	0	166	166	166
Thu Oct 07 16:43:38 2021	1633596218	0	166	166	166
Thu Oct 07 16:43:39 2021	1633596219	0	166	166	166
Thu Oct 07 16:43:38 2021	1633596218	0	166	166	166
Thu Oct 07 16:43:39 2021	1633596219	0	166	166	166
Thu Oct 07 16:43:38 2021	1633596218	0	166	166	166
Thu Oct 07 16:43:39 2021	1633596219	0	166	166	166
Thu Oct 07 16:43:38 2021	1633596218	0	166	166	166
Thu Oct 07 16:43:39 2021	1633596219	0	166	166	166
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	166
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	166
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	166
Thu Oct 07 16:43:38 2021	1633596218	1	166	167	166
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	166
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	166
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	166
Thu Oct 07 16:43:39 2021	1633596219	0	167	167	166
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	166
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	166
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	166
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	165
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	166
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	166
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	166
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	167
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	165
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	167
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	167
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	167
Thu Oct 07 16:43:39 2021	1633596219	0	167	167	167
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	167
Thu Oct 07 16:43:41 2021	1633596221	0	167	167	167
Thu Oct 07 16:43:41 2021	1633596221	0	167	167	167
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	167
Thu Oct 07 16:43:40 2021	1633596220	0	167	167	167
Thu Oct 07 16:43:38 2021	1633596218	0	167	167	167
Thu Oct 07 16:43:39 2021	1633596219	0	167	167	167
Thu Oct 07 16:43:39 2021	1633596219	0	168	168	167
Thu Oct 07 16:43:40 2021	1633596220	0	168	168	167
Thu Oct 07 16:43:39 2021	1633596219	0	168	168	167
Thu Oct 07 16:43:40 2021	1633596220	0	168	168	167
Thu Oct 07 16:43:38 2021	1633596218	0	168	168	167
Thu Oct 07 16:43:38 2021	1633596218	0	168	168	167
Thu Oct 07 16:43:41 2021	1633596221	0	168	168	168
Thu Oct 07 16:43:38 2021	1633596218	1	167	168	167
Thu Oct 07 16:43:38 2021	1633596218	0	168	168	168
Thu Oct 07 16:43:39 2021	1633596219	0	168	168	168
Thu Oct 07 16:43:39 2021	1633596219	0	168	168	168
Thu Oct 07 16:43:39 2021	1633596219	0	168	168	167
Thu Oct 07 16:43:39 2021	1633596219	0	168	168	168
Thu Oct 07 16:43:41 2021	1633596221	0	168	168	168
Thu Oct 07 16:43:40 2021	1633596220	0	168	168	168
Thu Oct 07 16:43:38 2021	1633596218	0	168	168	168
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	168
Thu Oct 07 16:43:39 2021	1633596219	0	169	169	168
Thu Oct 07 16:43:39 2021	1633596219	0	168	169	168
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	168
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	167
Thu Oct 07 16:43:39 2021	1633596219	0	169	169	168
Thu Oct 07 16:43:39 2021	1633596219	0	169	169	168
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	168
Thu Oct 07 16:43:39 2021	1633596219	0	169	169	169
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	169
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	168
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	168
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	168
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	169
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	169
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	167
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	169
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	168
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	168
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	169
Thu Oct 07 16:43:39 2021	1633596219	0	169	169	169
Thu Oct 07 16:43:39 2021	1633596219	0	169	169	169
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	167
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	169
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	167
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	169
Thu Oct 07 16:43:39 2021	1633596219	0	169	169	169
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	169
Thu Oct 07 16:43:40 2021	1633596220	0	169	169	169
Thu Oct 07 16:43:38 2021	1633596218	0	169	169	169
Thu Oct 07 16:43:40 2021	1633596220	0	169	170	169
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	169
Thu Oct 07 16:43:40 2021	1633596220	0	170	170	169
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	169
Thu Oct 07 16:43:40 2021	1633596220	0	170	170	169
Thu Oct 07 16:43:40 2021	1633596220	0	170	170	169
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	169
Thu Oct 07 16:43:40 2021	1633596220	0	170	170	169
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	170
Thu Oct 07 16:43:40 2021	1633596220	0	170	170	169
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	170
Thu Oct 07 16:43:40 2021	1633596220	0	170	170	170
Thu Oct 07 16:43:40 2021	1633596220	0	170	170	168
Thu Oct 07 16:43:40 2021	1633596220	0	170	170	170
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	170
Thu Oct 07 16:43:38 2021	1633596218	0	170	170	169
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	170
Thu Oct 07 16:43:38 2021	1633596218	0	170	170	170
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	170
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	170
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	170
Thu Oct 07 16:43:41 2021	1633596221	0	170	170	170
Thu Oct 07 16:43:38 2021	1633596218	0	170	170	170
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	170
Thu Oct 07 16:43:41 2021	1633596221	0	170	170	170
Thu Oct 07 16:43:39 2021	1633596219	0	170	170	170
Thu Oct 07 16:43:39 2021	1633596219	0	170	171	168
Thu Oct 07 16:43:38 2021	1633596218	0	171	171	170
Thu Oct 07 16:43:39 2021	1633596219	0	171	171	170
Thu Oct 07 16:43:38 2021	1633596218	0	171	171	170
Thu Oct 07 16:43:39 2021	1633596219	0	171	171	171
Thu Oct 07 16:43:41 2021	1633596221	0	171	171	170
Thu Oct 07 16:43:40 2021	1633596220	0	171	171	171
Thu Oct 07 16:43:40 2021	1633596220	0	171	171	171
Thu Oct 07 16:43:40 2021	1633596220	0	171	171	171
Thu Oct 07 16:43:39 2021	1633596219	0	171	171	171
Thu Oct 07 16:43:38 2021	1633596218	0	171	171	170
Thu Oct 07 16:43:39 2021	1633596219	0	171	171	171
Thu Oct 07 16:43:39 2021	1633596219	0	171	171	170
Thu Oct 07 16:43:41 2021	1633596221	0	171	171	171
Thu Oct 07 16:43:38 2021	1633596218	0	171	171	171
Thu Oct 07 16:43:40 2021	1633596220	0	171	171	171
Thu Oct 07 16:43:38 2021	1633596218	0	171	171	171
Thu Oct 07 16:43:40 2021	1633596220	0	171	171	171
Thu Oct 07 16:43:39 2021	1633596219	0	171	171	171
Thu Oct 07 16:43:41 2021	1633596221	0	171	171	171
Thu Oct 07 16:43:40 2021	1633596220	0	171	171	171
Thu Oct 07 16:43:39 2021	1633596219	0	171	171	171
Thu Oct 07 16:43:40 2021	1633596220	0	171	172	171
Thu Oct 07 16:43:40 2021	1633596220	0	172	172	171
Thu Oct 07 16:43:39 2021	1633596219	0	172	172	171
Thu Oct 07 16:43:41 2021	1633596221	0	172	172	171
Thu Oct 07 16:43:40 2021	1633596220	0	172	172	171
Thu Oct 07 16:43:39 2021	1633596219	0	172	172	171
Thu Oct 07 16:43:38 2021	1633596218	0	172	172	171
Thu Oct 07 16:43:38 2021	1633596218	0	172	172	171
Thu Oct 07 16:43:39 2021	1633596219	0	172	172	171
Thu Oct 07 16:43:40 2021	1633596220	0	172	172	170
Thu Oct 07 16:43:41 2021	1633596221	0	172	172	172
Thu Oct 07 16:43:40 2021	1633596220	0	172	172	172
Thu Oct 07 16:43:40 2021	1633596220	0	172	172	171
Thu Oct 07 16:43:40 2021	1633596220	0	172	172	172
Thu Oct 07 16:43:39 2021	1633596219	0	172	172	171
Thu Oct 07 16:43:38 2021	1633596218	0	172	172	172
Thu Oct 07 16:43:38 2021	1633596218	0	172	172	172
Thu Oct 07 16:43:39 2021	1633596219	0	172	172	172
Thu Oct 07 16:43:40 2021	1633596220	0	172	172	172
Thu Oct 07 16:43:39 2021	1633596219	0	172	172	172
Thu Oct 07 16:43:38 2021	1633596218	0	172	172	172
Thu Oct 07 16:43:39 2021	1633596219	0	172	172	167
Thu Oct 07 16:43:39 2021	1633596219	0	172	172	172
Thu Oct 07 16:43:40 2021	1633596220	0	172	172	172
Thu Oct 07 16:43:38 2021	1633596218	0	172	172	172
Thu Oct 07 16:43:39 2021	1633596219	0	172	172	171
Thu Oct 07 16:43:38 2021	1633596218	0	172	172	172
Thu Oct 07 16:43:38 2021	1633596218	0	172	172	172
Thu Oct 07 16:43:40 2021	1633596220	0	172	172	172
Thu Oct 07 16:43:40 2021	1633596220	0	172	173	172
Thu Oct 07 16:43:39 2021	1633596219	0	173	173	172
Thu Oct 07 16:43:39 2021	1633596219	0	173	173	172
Thu Oct 07 16:43:39 2021	1633596219	0	173	173	172
Thu Oct 07 16:43:40 2021	1633596220	0	173	173	172
Thu Oct 07 16:43:40 2021	1633596220	0	173	173	172
Thu Oct 07 16:43:38 2021	1633596218	0	173	173	172
Thu Oct 07 16:43:41 2021	1633596221	0	173	173	173
Thu Oct 07 16:43:38 2021	1633596218	0	173	173	172
Thu Oct 07 16:43:38 2021	1633596218	0	173	173	173
Thu Oct 07 16:43:39 2021	1633596219	0	173	173	173
Thu Oct 07 16:43:39 2021	1633596219	0	173	173	173
Thu Oct 07 16:43:39 2021	1633596219	0	173	173	172
Thu Oct 07 16:43:38 2021	1633596218	0	173	173	173
Thu Oct 07 16:43:39 2021	1633596219	0	173	173	173
Thu Oct 07 16:43:40 2021	1633596220	0	173	173	173
Thu Oct 07 16:43:41 2021	1633596221	0	173	173	173
Thu Oct 07 16:43:38 2021	1633596218	0	173	174	173
Thu Oct 07 16:43:39 2021	1633596219	0	173	174	173
Thu Oct 07 16:43:39 2021	1633596219	0	173	174	173
Thu Oct 07 16:43:39 2021	1633596219	0	174	174	173
Thu Oct 07 16:43:41 2021	1633596221	0	174	174	173
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	173
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	173
Thu Oct 07 16:43:39 2021	1633596219	0	174	174	173
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	173
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	173
Thu Oct 07 16:43:39 2021	1633596219	0	174	174	174
Thu Oct 07 16:43:39 2021	1633596219	0	174	174	173
Thu Oct 07 16:43:38 2021	1633596218	0	174	174	172
Thu Oct 07 16:43:39 2021	1633596219	0	174	174	173
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	173
Thu Oct 07 16:43:41 2021	1633596221	0	174	174	173
Thu Oct 07 16:43:41 2021	1633596221	0	174	174	174
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	174
Thu Oct 07 16:43:38 2021	1633596218	0	174	174	174
Thu Oct 07 16:43:38 2021	1633596218	0	174	174	174
Thu Oct 07 16:43:39 2021	1633596219	0	174	174	174
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	173
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	174
Thu Oct 07 16:43:38 2021	1633596218	0	174	174	174
Thu Oct 07 16:43:38 2021	1633596218	0	174	174	174
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	174
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	172
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	174
Thu Oct 07 16:43:39 2021	1633596219	0	174	174	174
Thu Oct 07 16:43:40 2021	1633596220	0	174	174	173
Thu Oct 07 16:43:38 2021	1633596218	0	174	174	174
Thu Oct 07 16:43:39 2021	1633596219	0	174	174	174
Thu Oct 07 16:43:38 2021	1633596218	0	174	174	173
Thu Oct 07 16:43:39 2021	1633596219	0	175	175	174
Thu Oct 07 16:43:38 2021	1633596218	0	175	175	174
Thu Oct 07 16:43:40 2021	1633596220	0	175	175	174
Thu Oct 07 16:43:38 2021	1633596218	0	175	175	174
Thu Oct 07 16:43:40 2021	1633596220	0	175	175	174
