starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 07 16:50:00 2021	1633596600	0	165	165	165
Thu Oct 07 16:50:03 2021	1633596603	0	165	165	165
Thu Oct 07 16:50:02 2021	1633596602	0	165	165	165
Thu Oct 07 16:50:01 2021	1633596601	0	165	166	165
Thu Oct 07 16:50:01 2021	1633596601	0	166	166	165
Thu Oct 07 16:50:02 2021	1633596602	0	166	166	165
Thu Oct 07 16:50:02 2021	1633596602	0	166	166	165
Thu Oct 07 16:50:01 2021	1633596601	0	166	166	165
Thu Oct 07 16:50:02 2021	1633596602	0	166	166	165
Thu Oct 07 16:50:01 2021	1633596601	0	166	166	166
Thu Oct 07 16:50:01 2021	1633596601	0	166	166	165
Thu Oct 07 16:50:01 2021	1633596601	0	166	166	165
Thu Oct 07 16:50:01 2021	1633596601	0	166	166	166
Thu Oct 07 16:50:02 2021	1633596602	0	166	166	166
Thu Oct 07 16:50:01 2021	1633596601	0	166	166	166
Thu Oct 07 16:50:02 2021	1633596602	0	166	166	166
Thu Oct 07 16:50:00 2021	1633596600	0	166	166	166
Thu Oct 07 16:50:01 2021	1633596601	0	166	166	166
Thu Oct 07 16:50:02 2021	1633596602	0	166	166	166
Thu Oct 07 16:50:01 2021	1633596601	0	166	166	166
Thu Oct 07 16:50:02 2021	1633596602	0	166	166	166
Thu Oct 07 16:50:00 2021	1633596600	0	166	166	166
Thu Oct 07 16:50:03 2021	1633596603	0	166	166	166
Thu Oct 07 16:50:02 2021	1633596602	0	166	166	166
Thu Oct 07 16:50:03 2021	1633596603	0	166	166	166
Thu Oct 07 16:50:03 2021	1633596603	0	166	166	166
Thu Oct 07 16:50:01 2021	1633596601	0	166	167	166
Thu Oct 07 16:50:00 2021	1633596600	0	166	167	166
Thu Oct 07 16:50:03 2021	1633596603	0	167	167	166
Thu Oct 07 16:50:03 2021	1633596603	0	167	167	165
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	166
Thu Oct 07 16:50:02 2021	1633596602	0	167	167	166
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	166
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	167
Thu Oct 07 16:50:00 2021	1633596600	0	167	167	167
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	167
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	167
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	166
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	167
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	167
Thu Oct 07 16:50:03 2021	1633596603	0	167	167	165
Thu Oct 07 16:50:00 2021	1633596600	0	167	167	167
Thu Oct 07 16:50:00 2021	1633596600	0	167	167	167
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	167
Thu Oct 07 16:50:00 2021	1633596600	0	167	167	167
Thu Oct 07 16:50:03 2021	1633596603	0	167	167	167
Thu Oct 07 16:50:03 2021	1633596603	0	167	167	167
Thu Oct 07 16:50:02 2021	1633596602	0	167	167	167
Thu Oct 07 16:50:01 2021	1633596601	0	167	167	167
Thu Oct 07 16:50:02 2021	1633596602	0	167	167	167
Thu Oct 07 16:50:02 2021	1633596602	0	168	168	167
Thu Oct 07 16:50:02 2021	1633596602	0	168	168	167
Thu Oct 07 16:50:03 2021	1633596603	0	168	168	167
Thu Oct 07 16:50:03 2021	1633596603	0	168	168	167
Thu Oct 07 16:50:01 2021	1633596601	0	168	168	168
Thu Oct 07 16:50:01 2021	1633596601	0	168	168	168
Thu Oct 07 16:50:01 2021	1633596601	0	168	168	167
Thu Oct 07 16:50:02 2021	1633596602	0	168	168	167
Thu Oct 07 16:50:02 2021	1633596602	0	168	168	168
Thu Oct 07 16:50:01 2021	1633596601	0	168	168	168
Thu Oct 07 16:50:01 2021	1633596601	0	168	168	168
Thu Oct 07 16:50:03 2021	1633596603	0	168	168	168
Thu Oct 07 16:50:00 2021	1633596600	0	168	168	168
Thu Oct 07 16:50:01 2021	1633596601	0	168	168	168
Thu Oct 07 16:50:03 2021	1633596603	0	168	168	168
Thu Oct 07 16:50:02 2021	1633596602	0	168	168	167
Thu Oct 07 16:50:03 2021	1633596603	0	168	168	168
Thu Oct 07 16:50:01 2021	1633596601	0	168	168	168
Thu Oct 07 16:50:02 2021	1633596602	0	168	168	168
Thu Oct 07 16:50:01 2021	1633596601	0	169	169	168
Thu Oct 07 16:50:01 2021	1633596601	0	169	169	168
Thu Oct 07 16:50:02 2021	1633596602	0	169	169	168
Thu Oct 07 16:50:02 2021	1633596602	0	169	169	168
Thu Oct 07 16:50:00 2021	1633596600	0	169	169	168
Thu Oct 07 16:50:02 2021	1633596602	0	169	169	168
Thu Oct 07 16:50:03 2021	1633596603	0	169	169	169
Thu Oct 07 16:50:00 2021	1633596600	0	169	169	168
Thu Oct 07 16:50:03 2021	1633596603	0	169	169	169
Thu Oct 07 16:50:02 2021	1633596602	0	169	169	169
Thu Oct 07 16:50:01 2021	1633596601	0	169	169	169
Thu Oct 07 16:50:03 2021	1633596603	0	169	169	169
Thu Oct 07 16:50:02 2021	1633596602	0	169	169	169
Thu Oct 07 16:50:02 2021	1633596602	0	169	169	169
Thu Oct 07 16:50:02 2021	1633596602	0	169	169	169
Thu Oct 07 16:50:00 2021	1633596600	0	169	169	169
Thu Oct 07 16:50:02 2021	1633596602	0	169	169	168
Thu Oct 07 16:50:01 2021	1633596601	0	169	169	169
Thu Oct 07 16:50:02 2021	1633596602	0	169	169	169
Thu Oct 07 16:50:00 2021	1633596600	0	169	169	169
Thu Oct 07 16:50:01 2021	1633596601	0	169	169	169
Thu Oct 07 16:50:00 2021	1633596600	1	168	169	168
Thu Oct 07 16:50:01 2021	1633596601	0	169	170	169
Thu Oct 07 16:50:01 2021	1633596601	0	170	170	169
Thu Oct 07 16:50:02 2021	1633596602	0	170	170	169
Thu Oct 07 16:50:01 2021	1633596601	0	170	170	169
Thu Oct 07 16:50:00 2021	1633596600	0	170	170	169
Thu Oct 07 16:50:01 2021	1633596601	0	170	170	169
Thu Oct 07 16:50:03 2021	1633596603	0	170	170	170
Thu Oct 07 16:50:02 2021	1633596602	0	170	170	169
Thu Oct 07 16:50:02 2021	1633596602	0	170	170	170
Thu Oct 07 16:50:02 2021	1633596602	0	170	170	170
Thu Oct 07 16:50:03 2021	1633596603	0	170	170	169
Thu Oct 07 16:50:01 2021	1633596601	0	170	170	170
Thu Oct 07 16:50:02 2021	1633596602	0	170	170	170
Thu Oct 07 16:50:01 2021	1633596601	0	170	170	170
Thu Oct 07 16:50:01 2021	1633596601	0	170	170	170
Thu Oct 07 16:50:02 2021	1633596602	0	170	170	170
Thu Oct 07 16:50:03 2021	1633596603	0	170	170	170
Thu Oct 07 16:50:01 2021	1633596601	0	170	170	168
Thu Oct 07 16:50:00 2021	1633596600	0	170	170	170
Thu Oct 07 16:50:02 2021	1633596602	0	170	170	167
Thu Oct 07 16:50:02 2021	1633596602	0	170	170	170
Thu Oct 07 16:50:02 2021	1633596602	0	170	171	170
Thu Oct 07 16:50:02 2021	1633596602	0	171	171	170
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	170
Thu Oct 07 16:50:02 2021	1633596602	0	171	171	170
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	170
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	171
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	171
Thu Oct 07 16:50:00 2021	1633596600	0	171	171	170
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	170
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	171
Thu Oct 07 16:50:00 2021	1633596600	0	171	171	171
Thu Oct 07 16:50:02 2021	1633596602	0	171	171	171
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	171
Thu Oct 07 16:50:02 2021	1633596602	0	171	171	171
Thu Oct 07 16:50:02 2021	1633596602	0	171	171	171
Thu Oct 07 16:50:02 2021	1633596602	0	171	171	171
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	171
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	171
Thu Oct 07 16:50:03 2021	1633596603	0	171	171	171
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	171
Thu Oct 07 16:50:00 2021	1633596600	1	170	171	170
Thu Oct 07 16:50:01 2021	1633596601	0	171	171	171
Thu Oct 07 16:50:00 2021	1633596600	0	171	171	171
Thu Oct 07 16:50:02 2021	1633596602	0	171	171	171
Thu Oct 07 16:50:02 2021	1633596602	0	171	171	171
Thu Oct 07 16:50:03 2021	1633596603	0	171	171	171
Thu Oct 07 16:50:02 2021	1633596602	0	171	171	171
Thu Oct 07 16:50:00 2021	1633596600	1	170	172	169
Thu Oct 07 16:50:00 2021	1633596600	0	172	172	171
Thu Oct 07 16:50:01 2021	1633596601	0	172	172	171
Thu Oct 07 16:50:03 2021	1633596603	0	172	172	171
Thu Oct 07 16:50:02 2021	1633596602	0	172	172	171
Thu Oct 07 16:50:01 2021	1633596601	0	172	172	172
Thu Oct 07 16:50:02 2021	1633596602	0	172	172	172
Thu Oct 07 16:50:01 2021	1633596601	0	172	172	172
Thu Oct 07 16:50:02 2021	1633596602	0	172	172	171
Thu Oct 07 16:50:03 2021	1633596603	0	172	172	172
Thu Oct 07 16:50:02 2021	1633596602	0	172	172	172
Thu Oct 07 16:50:01 2021	1633596601	0	172	172	172
Thu Oct 07 16:50:00 2021	1633596600	0	172	172	172
Thu Oct 07 16:50:01 2021	1633596601	0	172	172	171
Thu Oct 07 16:50:02 2021	1633596602	0	172	172	172
Thu Oct 07 16:50:00 2021	1633596600	0	172	172	172
Thu Oct 07 16:50:00 2021	1633596600	0	172	172	172
Thu Oct 07 16:50:02 2021	1633596602	0	172	172	172
Thu Oct 07 16:50:02 2021	1633596602	0	172	172	172
Thu Oct 07 16:50:02 2021	1633596602	0	172	172	172
Thu Oct 07 16:50:00 2021	1633596600	0	173	173	172
Thu Oct 07 16:50:02 2021	1633596602	0	173	173	172
Thu Oct 07 16:50:01 2021	1633596601	0	173	173	172
Thu Oct 07 16:50:03 2021	1633596603	0	173	173	172
Thu Oct 07 16:50:00 2021	1633596600	0	173	173	172
Thu Oct 07 16:50:01 2021	1633596601	0	173	173	172
Thu Oct 07 16:50:01 2021	1633596601	0	173	173	173
Thu Oct 07 16:50:02 2021	1633596602	0	173	173	172
Thu Oct 07 16:50:03 2021	1633596603	0	173	173	173
Thu Oct 07 16:50:01 2021	1633596601	0	173	173	173
Thu Oct 07 16:50:01 2021	1633596601	0	173	173	173
Thu Oct 07 16:50:00 2021	1633596600	0	173	173	173
Thu Oct 07 16:50:00 2021	1633596600	0	173	173	173
Thu Oct 07 16:50:01 2021	1633596601	0	173	173	173
Thu Oct 07 16:50:01 2021	1633596601	0	173	173	173
Thu Oct 07 16:50:03 2021	1633596603	0	173	173	173
Thu Oct 07 16:50:02 2021	1633596602	0	173	173	173
Thu Oct 07 16:50:00 2021	1633596600	1	172	173	172
Thu Oct 07 16:50:02 2021	1633596602	0	174	174	171
Thu Oct 07 16:50:01 2021	1633596601	0	174	174	173
Thu Oct 07 16:50:03 2021	1633596603	0	174	174	172
Thu Oct 07 16:50:01 2021	1633596601	0	174	174	173
Thu Oct 07 16:50:02 2021	1633596602	0	174	174	174
Thu Oct 07 16:50:01 2021	1633596601	0	174	174	174
Thu Oct 07 16:50:02 2021	1633596602	0	174	174	174
Thu Oct 07 16:50:01 2021	1633596601	0	174	174	174
Thu Oct 07 16:50:02 2021	1633596602	0	174	174	174
Thu Oct 07 16:50:01 2021	1633596601	0	174	174	174
Thu Oct 07 16:50:01 2021	1633596601	0	174	174	174
Thu Oct 07 16:50:02 2021	1633596602	0	174	174	173
Thu Oct 07 16:50:02 2021	1633596602	0	174	174	174
Thu Oct 07 16:50:03 2021	1633596603	0	174	174	174
Thu Oct 07 16:50:02 2021	1633596602	0	174	174	174
Thu Oct 07 16:50:00 2021	1633596600	0	174	174	174
Thu Oct 07 16:50:01 2021	1633596601	0	174	174	174
Thu Oct 07 16:50:02 2021	1633596602	0	174	174	174
Thu Oct 07 16:50:01 2021	1633596601	0	174	174	174
Thu Oct 07 16:50:03 2021	1633596603	0	174	174	174
Thu Oct 07 16:50:01 2021	1633596601	0	174	174	174
Thu Oct 07 16:50:02 2021	1633596602	0	175	175	174
Thu Oct 07 16:50:03 2021	1633596603	0	175	175	174
Thu Oct 07 16:50:02 2021	1633596602	0	175	175	174
Thu Oct 07 16:50:01 2021	1633596601	0	175	175	174
Thu Oct 07 16:50:01 2021	1633596601	0	175	175	174
Thu Oct 07 16:50:00 2021	1633596600	1	174	175	173
Thu Oct 07 16:50:03 2021	1633596603	0	175	175	174
Thu Oct 07 16:50:01 2021	1633596601	0	175	175	175
Thu Oct 07 16:50:02 2021	1633596602	0	175	175	175
Thu Oct 07 16:50:00 2021	1633596600	1	174	175	174
Thu Oct 07 16:50:02 2021	1633596602	0	175	175	175
Thu Oct 07 16:50:00 2021	1633596600	0	175	175	175
Thu Oct 07 16:50:02 2021	1633596602	0	175	175	175
Thu Oct 07 16:50:01 2021	1633596601	0	175	175	175
Thu Oct 07 16:50:03 2021	1633596603	0	175	175	175
Thu Oct 07 16:50:01 2021	1633596601	0	175	175	175
Thu Oct 07 16:50:02 2021	1633596602	0	176	176	172
Thu Oct 07 16:50:00 2021	1633596600	1	174	176	174
Thu Oct 07 16:50:03 2021	1633596603	0	176	176	175
Thu Oct 07 16:50:00 2021	1633596600	0	176	176	176
Thu Oct 07 16:50:02 2021	1633596602	0	176	176	176
Thu Oct 07 16:50:01 2021	1633596601	0	176	176	175
Thu Oct 07 16:50:03 2021	1633596603	0	176	176	175
Thu Oct 07 16:50:00 2021	1633596600	0	176	176	176
Thu Oct 07 16:50:01 2021	1633596601	0	176	176	176
Thu Oct 07 16:50:02 2021	1633596602	0	176	176	175
Thu Oct 07 16:50:02 2021	1633596602	0	176	176	174
Thu Oct 07 16:50:02 2021	1633596602	0	176	176	176
Thu Oct 07 16:50:03 2021	1633596603	0	176	176	176
Thu Oct 07 16:50:01 2021	1633596601	0	176	176	176
Thu Oct 07 16:50:02 2021	1633596602	0	176	176	176
Thu Oct 07 16:50:02 2021	1633596602	0	176	176	176
Thu Oct 07 16:50:00 2021	1633596600	1	175	176	175
Thu Oct 07 16:50:01 2021	1633596601	0	176	176	176
Thu Oct 07 16:50:00 2021	1633596600	0	176	176	176
Thu Oct 07 16:50:01 2021	1633596601	0	176	176	176
Thu Oct 07 16:50:02 2021	1633596602	0	176	176	176
Thu Oct 07 16:50:01 2021	1633596601	0	176	176	176
Thu Oct 07 16:50:01 2021	1633596601	0	177	177	176
Thu Oct 07 16:50:01 2021	1633596601	0	177	177	176
Thu Oct 07 16:50:00 2021	1633596600	1	176	177	176
Thu Oct 07 16:50:02 2021	1633596602	0	177	177	176
Thu Oct 07 16:50:01 2021	1633596601	0	177	177	176
Thu Oct 07 16:50:01 2021	1633596601	0	177	177	177
Thu Oct 07 16:50:02 2021	1633596602	0	177	177	177
Thu Oct 07 16:50:02 2021	1633596602	0	177	177	177
Thu Oct 07 16:50:00 2021	1633596600	0	177	177	177
Thu Oct 07 16:50:03 2021	1633596603	0	177	177	177
Thu Oct 07 16:50:01 2021	1633596601	0	177	177	177
Thu Oct 07 16:50:02 2021	1633596602	0	178	178	177
Thu Oct 07 16:50:02 2021	1633596602	0	178	178	177
Thu Oct 07 16:50:02 2021	1633596602	0	178	178	177
Thu Oct 07 16:50:02 2021	1633596602	0	178	178	177
Thu Oct 07 16:50:01 2021	1633596601	0	178	178	177
Thu Oct 07 16:50:01 2021	1633596601	0	178	178	177
Thu Oct 07 16:50:00 2021	1633596600	0	178	178	178
Thu Oct 07 16:50:02 2021	1633596602	0	178	178	177
Thu Oct 07 16:50:00 2021	1633596600	0	178	178	178
Thu Oct 07 16:50:03 2021	1633596603	0	178	178	178
Thu Oct 07 16:50:01 2021	1633596601	0	178	178	178
Thu Oct 07 16:50:00 2021	1633596600	0	178	178	178
Thu Oct 07 16:50:01 2021	1633596601	0	178	178	178
Thu Oct 07 16:50:00 2021	1633596600	0	178	178	178
Thu Oct 07 16:50:00 2021	1633596600	0	178	178	178
Thu Oct 07 16:50:01 2021	1633596601	0	178	178	178
Thu Oct 07 16:50:02 2021	1633596602	0	178	178	178
Thu Oct 07 16:50:02 2021	1633596602	0	178	178	178
Thu Oct 07 16:50:02 2021	1633596602	0	178	178	178
Thu Oct 07 16:50:01 2021	1633596601	0	178	178	178
Thu Oct 07 16:50:02 2021	1633596602	0	178	178	178
Thu Oct 07 16:50:01 2021	1633596601	0	178	178	178
Thu Oct 07 16:50:02 2021	1633596602	0	178	179	178
Thu Oct 07 16:50:02 2021	1633596602	0	178	179	178
Thu Oct 07 16:50:02 2021	1633596602	0	179	179	178
Thu Oct 07 16:50:01 2021	1633596601	0	179	179	178
Thu Oct 07 16:50:01 2021	1633596601	0	179	179	178
Thu Oct 07 16:50:01 2021	1633596601	0	179	179	178
Thu Oct 07 16:50:03 2021	1633596603	0	179	179	179
Thu Oct 07 16:50:03 2021	1633596603	0	179	179	179
Thu Oct 07 16:50:01 2021	1633596601	0	179	179	178
Thu Oct 07 16:50:00 2021	1633596600	0	179	179	178
Thu Oct 07 16:50:00 2021	1633596600	0	179	179	179
Thu Oct 07 16:50:02 2021	1633596602	0	179	179	179
Thu Oct 07 16:50:01 2021	1633596601	0	179	179	179
Thu Oct 07 16:50:01 2021	1633596601	0	179	180	179
Thu Oct 07 16:50:02 2021	1633596602	0	180	180	179
Thu Oct 07 16:50:01 2021	1633596601	0	180	180	179
Thu Oct 07 16:50:00 2021	1633596600	0	180	180	179
Thu Oct 07 16:50:02 2021	1633596602	0	180	180	179
Thu Oct 07 16:50:01 2021	1633596601	0	180	180	179
Thu Oct 07 16:50:00 2021	1633596600	0	180	180	179
Thu Oct 07 16:50:00 2021	1633596600	0	180	180	180
Thu Oct 07 16:50:01 2021	1633596601	0	180	180	179
Thu Oct 07 16:50:01 2021	1633596601	0	180	180	180
Thu Oct 07 16:50:03 2021	1633596603	0	180	180	180
Thu Oct 07 16:50:03 2021	1633596603	0	180	180	179
Thu Oct 07 16:50:02 2021	1633596602	0	180	180	180
Thu Oct 07 16:50:03 2021	1633596603	0	180	180	180
Thu Oct 07 16:50:01 2021	1633596601	0	180	180	180
Thu Oct 07 16:50:01 2021	1633596601	0	180	180	180
Thu Oct 07 16:50:00 2021	1633596600	0	180	180	180
Thu Oct 07 16:50:03 2021	1633596603	0	180	181	180
Thu Oct 07 16:50:02 2021	1633596602	0	181	181	180
Thu Oct 07 16:50:02 2021	1633596602	0	181	181	180
Thu Oct 07 16:50:00 2021	1633596600	1	179	181	179
Thu Oct 07 16:50:02 2021	1633596602	0	181	181	180
Thu Oct 07 16:50:01 2021	1633596601	0	181	181	181
Thu Oct 07 16:50:02 2021	1633596602	0	181	181	180
Thu Oct 07 16:50:02 2021	1633596602	0	181	181	181
Thu Oct 07 16:50:03 2021	1633596603	0	181	181	181
Thu Oct 07 16:50:03 2021	1633596603	0	181	181	181
Thu Oct 07 16:50:01 2021	1633596601	0	181	181	181
Thu Oct 07 16:50:02 2021	1633596602	0	181	181	181
Thu Oct 07 16:50:02 2021	1633596602	0	181	181	181
Thu Oct 07 16:50:03 2021	1633596603	0	182	182	181
Thu Oct 07 16:50:01 2021	1633596601	0	181	182	181
Thu Oct 07 16:50:00 2021	1633596600	0	182	182	181
Thu Oct 07 16:50:01 2021	1633596601	0	182	182	181
Thu Oct 07 16:50:03 2021	1633596603	0	182	182	181
Thu Oct 07 16:50:02 2021	1633596602	0	182	182	180
Thu Oct 07 16:50:01 2021	1633596601	0	182	182	181
Thu Oct 07 16:50:02 2021	1633596602	0	182	182	181
Thu Oct 07 16:50:03 2021	1633596603	0	182	182	182
Thu Oct 07 16:50:01 2021	1633596601	0	182	182	182
Thu Oct 07 16:50:03 2021	1633596603	0	182	182	182
Thu Oct 07 16:50:00 2021	1633596600	1	181	182	180
Thu Oct 07 16:50:03 2021	1633596603	0	182	182	181
Thu Oct 07 16:50:02 2021	1633596602	0	182	182	181
Thu Oct 07 16:50:01 2021	1633596601	0	182	182	181
Thu Oct 07 16:50:03 2021	1633596603	0	182	182	182
Thu Oct 07 16:50:01 2021	1633596601	0	182	182	182
Thu Oct 07 16:50:01 2021	1633596601	0	182	182	182
Thu Oct 07 16:50:00 2021	1633596600	1	182	183	181
Thu Oct 07 16:50:03 2021	1633596603	0	183	183	182
Thu Oct 07 16:50:01 2021	1633596601	0	183	183	182
Thu Oct 07 16:50:01 2021	1633596601	0	183	183	182
Thu Oct 07 16:50:02 2021	1633596602	0	183	183	182
Thu Oct 07 16:50:03 2021	1633596603	0	183	183	181
Thu Oct 07 16:50:01 2021	1633596601	0	183	183	183
Thu Oct 07 16:50:00 2021	1633596600	0	183	183	183
Thu Oct 07 16:50:00 2021	1633596600	1	182	183	182
Thu Oct 07 16:50:01 2021	1633596601	0	183	183	183
Thu Oct 07 16:50:01 2021	1633596601	0	183	183	183
Thu Oct 07 16:50:02 2021	1633596602	0	183	183	183
Thu Oct 07 16:50:02 2021	1633596602	0	183	183	182
Thu Oct 07 16:50:01 2021	1633596601	0	183	183	183
Thu Oct 07 16:50:02 2021	1633596602	0	183	183	183
Thu Oct 07 16:50:02 2021	1633596602	0	184	184	183
Thu Oct 07 16:50:01 2021	1633596601	0	184	184	183
Thu Oct 07 16:50:01 2021	1633596601	0	184	184	183
Thu Oct 07 16:50:01 2021	1633596601	0	184	184	183
Thu Oct 07 16:50:01 2021	1633596601	0	184	184	183
Thu Oct 07 16:50:00 2021	1633596600	1	183	184	182
Thu Oct 07 16:50:01 2021	1633596601	0	184	184	184
Thu Oct 07 16:50:03 2021	1633596603	0	184	184	183
Thu Oct 07 16:50:02 2021	1633596602	0	184	184	184
Thu Oct 07 16:50:00 2021	1633596600	0	184	184	184
Thu Oct 07 16:50:01 2021	1633596601	0	184	184	184
Thu Oct 07 16:50:03 2021	1633596603	0	184	184	184
Thu Oct 07 16:50:03 2021	1633596603	0	185	185	184
Thu Oct 07 16:50:00 2021	1633596600	0	185	185	185
Thu Oct 07 16:50:03 2021	1633596603	0	185	185	185
Thu Oct 07 16:50:01 2021	1633596601	0	185	185	185
Thu Oct 07 16:50:03 2021	1633596603	0	185	185	185
Thu Oct 07 16:50:01 2021	1633596601	0	185	185	185
Thu Oct 07 16:50:02 2021	1633596602	0	185	185	185
Thu Oct 07 16:50:01 2021	1633596601	0	185	185	185
Thu Oct 07 16:50:02 2021	1633596602	0	185	185	185
Thu Oct 07 16:50:02 2021	1633596602	0	185	185	185
Thu Oct 07 16:50:02 2021	1633596602	0	185	186	185
Thu Oct 07 16:50:01 2021	1633596601	0	186	186	185
Thu Oct 07 16:50:02 2021	1633596602	0	186	186	185
Thu Oct 07 16:50:01 2021	1633596601	0	186	186	185
Thu Oct 07 16:50:01 2021	1633596601	0	186	186	185
Thu Oct 07 16:50:02 2021	1633596602	0	186	186	185
Thu Oct 07 16:50:01 2021	1633596601	0	186	186	185
Thu Oct 07 16:50:00 2021	1633596600	0	186	186	185
Thu Oct 07 16:50:03 2021	1633596603	0	186	186	185
Thu Oct 07 16:50:02 2021	1633596602	0	186	186	186
Thu Oct 07 16:50:02 2021	1633596602	0	186	186	186
Thu Oct 07 16:50:02 2021	1633596602	0	187	187	186
Thu Oct 07 16:50:03 2021	1633596603	0	187	187	186
Thu Oct 07 16:50:00 2021	1633596600	0	187	187	186
Thu Oct 07 16:50:02 2021	1633596602	0	187	187	187
Thu Oct 07 16:50:01 2021	1633596601	0	187	187	187
Thu Oct 07 16:50:03 2021	1633596603	0	187	187	186
Thu Oct 07 16:50:01 2021	1633596601	0	187	187	187
Thu Oct 07 16:50:02 2021	1633596602	0	187	187	184
Thu Oct 07 16:50:01 2021	1633596601	0	187	187	187
Thu Oct 07 16:50:01 2021	1633596601	0	187	187	187
Thu Oct 07 16:50:01 2021	1633596601	0	187	187	187
Thu Oct 07 16:50:02 2021	1633596602	0	187	187	187
Thu Oct 07 16:50:01 2021	1633596601	0	188	188	187
Thu Oct 07 16:50:01 2021	1633596601	0	188	188	187
Thu Oct 07 16:50:00 2021	1633596600	1	187	188	186
Thu Oct 07 16:50:03 2021	1633596603	0	188	188	187
Thu Oct 07 16:50:01 2021	1633596601	0	188	188	187
Thu Oct 07 16:50:01 2021	1633596601	0	188	188	188
Thu Oct 07 16:50:02 2021	1633596602	0	188	188	188
Thu Oct 07 16:50:01 2021	1633596601	0	188	188	187
Thu Oct 07 16:50:02 2021	1633596602	0	188	188	188
Thu Oct 07 16:50:03 2021	1633596603	0	188	188	188
Thu Oct 07 16:50:00 2021	1633596600	0	188	188	187
Thu Oct 07 16:50:01 2021	1633596601	0	188	188	188
Thu Oct 07 16:50:01 2021	1633596601	0	188	188	188
Thu Oct 07 16:50:01 2021	1633596601	0	188	188	188
Thu Oct 07 16:50:01 2021	1633596601	0	189	189	188
Thu Oct 07 16:50:02 2021	1633596602	0	189	189	188
Thu Oct 07 16:50:02 2021	1633596602	0	189	189	188
Thu Oct 07 16:50:01 2021	1633596601	0	189	189	188
Thu Oct 07 16:50:02 2021	1633596602	0	189	189	188
Thu Oct 07 16:50:01 2021	1633596601	0	189	189	188
Thu Oct 07 16:50:01 2021	1633596601	0	189	189	188
Thu Oct 07 16:50:00 2021	1633596600	0	189	189	189
Thu Oct 07 16:50:03 2021	1633596603	0	189	189	189
Thu Oct 07 16:50:02 2021	1633596602	0	189	189	189
Thu Oct 07 16:50:00 2021	1633596600	0	189	189	189
Thu Oct 07 16:50:02 2021	1633596602	0	190	190	189
Thu Oct 07 16:50:02 2021	1633596602	0	190	190	189
Thu Oct 07 16:50:02 2021	1633596602	0	190	190	189
Thu Oct 07 16:50:02 2021	1633596602	0	190	190	189
Thu Oct 07 16:50:02 2021	1633596602	0	190	190	189
Thu Oct 07 16:50:01 2021	1633596601	0	190	190	190
Thu Oct 07 16:50:02 2021	1633596602	0	190	190	190
Thu Oct 07 16:50:02 2021	1633596602	0	190	190	190
Thu Oct 07 16:50:02 2021	1633596602	0	190	190	190
Thu Oct 07 16:50:01 2021	1633596601	0	190	190	190
Thu Oct 07 16:50:02 2021	1633596602	0	191	191	190
Thu Oct 07 16:50:03 2021	1633596603	0	191	191	190
Thu Oct 07 16:50:00 2021	1633596600	0	191	191	190
Thu Oct 07 16:50:00 2021	1633596600	0	191	191	190
Thu Oct 07 16:50:02 2021	1633596602	0	191	191	190
Thu Oct 07 16:50:03 2021	1633596603	0	191	191	190
Thu Oct 07 16:50:00 2021	1633596600	0	191	191	190
Thu Oct 07 16:50:01 2021	1633596601	0	191	191	191
Thu Oct 07 16:50:01 2021	1633596601	0	191	191	191
Thu Oct 07 16:50:02 2021	1633596602	0	191	191	191
Thu Oct 07 16:50:00 2021	1633596600	0	191	191	191
Thu Oct 07 16:50:01 2021	1633596601	0	191	191	191
Thu Oct 07 16:50:02 2021	1633596602	0	191	191	191
Thu Oct 07 16:50:01 2021	1633596601	0	191	191	191
Thu Oct 07 16:50:01 2021	1633596601	0	191	191	191
Thu Oct 07 16:50:01 2021	1633596601	0	192	192	191
Thu Oct 07 16:50:01 2021	1633596601	0	192	192	191
Thu Oct 07 16:50:01 2021	1633596601	0	192	192	192
Thu Oct 07 16:50:02 2021	1633596602	0	192	192	192
Thu Oct 07 16:50:03 2021	1633596603	0	192	192	191
Thu Oct 07 16:50:03 2021	1633596603	0	192	192	192
Thu Oct 07 16:50:02 2021	1633596602	0	192	192	191
Thu Oct 07 16:50:02 2021	1633596602	0	193	193	192
Thu Oct 07 16:50:01 2021	1633596601	0	193	193	192
Thu Oct 07 16:50:02 2021	1633596602	0	193	193	192
